doc_id,sentence_id,product_a,product_b,comparative_terms,relationship_types,risk_terms,study_context,matched_terms,context_rule_hits,direction_type,product_a_role,product_b_role,direction_triggers,narrative_type,narrative_subtype,narrative_confidence,claim_strength,risk_posture,section,narrative_invariant_ok,narrative_invariant_reason,sentiment_label,sentiment_score,sentiment_model,sentiment_inference_ts,created_at
med:pmid:35469709,med:pmid:35469709:sec:abstract:sent:4,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""]}","[""study_context""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35418252,med:pmid:35418252:sec:abstract:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35332595,med:pmid:35332595:sec:results:sent:6,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""]}","[""comparative_terms""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35392695,med:pmid:35392695:sec:abstract:sent:1,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35257446,med:pmid:35257446:sec:results:sent:6,enalapril,sacubitril_valsartan,compared with,combination,risk,,"{""comparative_terms"": [""compared with""], ""combination"": [""acei/arb/arni""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""relationship:combination"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35260016,med:pmid:35260016:sec:introduction:sent:6,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35360037,med:pmid:35360037:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,conclusion,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35360037,med:pmid:35360037:sec:results:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,evidence,real_world,0.7,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35360037,med:pmid:35360037:sec:results:sent:5,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35360037,med:pmid:35360037:sec:results:sent:6,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35360037,med:pmid:35360037:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35360037,med:pmid:35360037:sec:results:sent:9,enalapril,sacubitril_valsartan,,,risk,,"{""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""risk_terms"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.6000000000000001,,,results,1,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35253964,med:pmid:35253964:sec:abstract:sent:4,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35343504,med:pmid:35343504:sec:abstract:sent:2,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""]}","[""study_context""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35365031,med:pmid:35365031:sec:methods:sent:5,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35404555,med:pmid:35404555:sec:methods:sent:4,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35268260,med:pmid:35268260:sec:abstract:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35222898,med:pmid:35222898:sec:introduction:sent:2,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35200707,med:pmid:35200707:sec:abstract:sent:1,enalapril,sacubitril_valsartan,superior,,,,"{""comparative_terms"": [""superior""]}","[""comparative_terms""]",alternative,disfavored,favored,"[""preferred_over""]",,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:33119090,med:pmid:33119090:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35282662,med:pmid:35282662:sec:results:sent:10,enalapril,sacubitril_valsartan,,,,,"{""claim_strength_terms"": {""confirmatory"": [""p=""]}}","[""claim_strength:confirmatory""]",,,,,,,,confirmatory,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35282662,med:pmid:35282662:sec:results:sent:11,enalapril,sacubitril_valsartan,,,,,"{""claim_strength_terms"": {""confirmatory"": [""p=""]}}","[""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.6000000000000001,confirmatory,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35282662,med:pmid:35282662:sec:results:sent:8,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""], ""claim_strength_terms"": {""confirmatory"": [""p<""]}}","[""comparative_terms"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.39999999999999997,confirmatory,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35282662,med:pmid:35282662:sec:results:sent:9,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""], ""claim_strength_terms"": {""confirmatory"": [""p<"", ""p="", ""significant reduction""]}}","[""comparative_terms"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.6,confirmatory,,results,1,,POS,2.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35094306,med:pmid:35094306:sec:introduction:sent:3,enalapril,sacubitril_valsartan,vs,,,real-world,"{""comparative_terms"": [""vs""], ""study_context"": [""real-world""], ""real_world_terms"": [""real-world""]}","[""comparative_terms"", ""study_context"", ""real_world_terms""]",,,,,,,,,,introduction,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35081164,med:pmid:35081164:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,similar to,,,,"{""comparative_terms"": [""similar to""]}","[""comparative_terms""]",,,,,,,,,,conclusion,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35081164,med:pmid:35081164:sec:results:sent:10,enalapril,sacubitril_valsartan,no significant difference,,,,"{""comparative_terms"": [""no significant difference""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:34969175,med:pmid:34969175:sec:introduction:sent:3,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""], ""claim_strength_terms"": {""suggestive"": [""post hoc""]}}","[""comparative_terms"", ""claim_strength:suggestive""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:34969175,med:pmid:34969175:sec:results:sent:10,enalapril,sacubitril_valsartan,compared with,,risk,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:34989105,med:pmid:34989105:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,compared with,,"risk, serious",,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk"", ""serious""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_safety,0.9,,,conclusion,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:34989105,med:pmid:34989105:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:34989105,med:pmid:34989105:sec:results:sent:8,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35097007,med:pmid:35097007:sec:abstract:sent:6,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35097007,med:pmid:35097007:sec:abstract:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35035857,med:pmid:35035857:sec:abstract:sent:2,enalapril,sacubitril_valsartan,compared with,,risk,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,abstract,,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:34632983,med:pmid:34632983:sec:methods:sent:2,enalapril,sacubitril_valsartan,,,,"observational, retrospective","{""study_context"": [""observational"", ""retrospective""], ""real_world_terms"": [""observational"", ""retrospective""], ""claim_strength_terms"": {""exploratory"": [""hypothesis-generating""]}}","[""study_context"", ""real_world_terms"", ""claim_strength:exploratory""]",switch,switch_destination,switch_source,"[""switch_from""]",,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:34986674,med:pmid:34986674:sec:abstract:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:34986674,med:pmid:34986674:sec:abstract:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:34994233,med:pmid:34994233:sec:abstract:sent:7,enalapril,sacubitril_valsartan,compared with,,"risk, safety, tolerability",,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk"", ""safety"", ""tolerability""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35400328,med:pmid:35400328:sec:introduction:sent:1,enalapril,sacubitril_valsartan,"compared with, superior",,,,"{""comparative_terms"": [""compared with"", ""superior""], ""endpoint_terms"": [""blood pressure""]}","[""comparative_terms"", ""endpoint_terms""]",,,,,,,,,,introduction,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35546745,med:pmid:35546745:sec:results:sent:8,enalapril,sacubitril_valsartan,,,risk,,"{""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""increased risk"", ""risk of""]}}","[""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:41501364,med:pmid:41501364:sec:abstract:sent:1,enalapril,sacubitril_valsartan,compared to,,,randomized,"{""comparative_terms"": [""compared to""], ""study_context"": [""randomized""]}","[""comparative_terms"", ""study_context""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:41501364,med:pmid:41501364:sec:abstract:sent:4,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:41501364,med:pmid:41501364:sec:abstract:sent:5,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:41501364,med:pmid:41501364:sec:abstract:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:41335448,med:pmid:41335448:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,no significant difference,,,,"{""comparative_terms"": [""no significant difference""], ""claim_strength_terms"": {""suggestive"": [""greater reduction""]}}","[""comparative_terms"", ""claim_strength:suggestive""]",,,,,comparative,comparative_efficacy,0.6,suggestive,,conclusion,1,,POS,2.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:41335448,med:pmid:41335448:sec:results:sent:10,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:41335448,med:pmid:41335448:sec:results:sent:11,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:41335448,med:pmid:41335448:sec:results:sent:12,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:41335448,med:pmid:41335448:sec:results:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:41335448,med:pmid:41335448:sec:title:sent:0,enalapril,sacubitril_valsartan,vs,,,"clinical trial, randomized, trial","{""comparative_terms"": [""vs""], ""study_context"": [""clinical trial"", ""randomized"", ""trial""]}","[""comparative_terms"", ""study_context""]",,,,,,,,,,title,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:51:49
med:pmid:40448468,med:pmid:40448468:sec:methods:sent:5,enalapril,sacubitril_valsartan,,"add-on therapy, combination",,,"{""combination"": [""acei/arb/arni"", ""gdmt""], ""add-on therapy"": [""added to""]}","[""relationship:add-on therapy"", ""relationship:combination""]",add_on,backbone,add_on,"[""add_on_to""]",,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,2026-01-08 18:51:49
