sentence_id,doc_id,section,sent_index,text,start_char,end_char
med:pmid:40295134:sec:introduction:sent:10,med:pmid:40295134,introduction,10,Each group includes 42 patients (84 total patients).,1464,1516
med:pmid:40295134:sec:introduction:sent:11,med:pmid:40295134,introduction,11,<h4>Ethics and dissemination</h4> Ethical approval for this study has been obtained from the Chiba University Hospital Certified Clinical Research Review Board (CRB3180015).,1517,1690
med:pmid:40295134:sec:introduction:sent:12,med:pmid:40295134,introduction,12,The study is ongoing.,1691,1712
med:pmid:40295134:sec:results:sent:13,med:pmid:40295134,results,13,from this study will be disseminated through peer-reviewed publications and conference presentations.,1713,1823
med:pmid:40295134:sec:results:sent:14,med:pmid:40295134,results,14,<h4>Trial registration number</h4> This trial has been registered on the Japan Registry of Clinical Trials: jRCT1031220344.,1824,1947
med:pmid:40283370:sec:title:sent:0,med:pmid:40283370,title,0,Sacubitril/Valsartan Improves Hemodynamic Parameters of Pulmonary and Systemic Circulation in Patients Awaiting Heart Transplantation.,0,134
med:pmid:40283370:sec:introduction:sent:1,med:pmid:40283370,introduction,1,Heart transplantation (HTX) is the definitive treatment for advanced heart failure (AdHF).,0,120
med:pmid:40283370:sec:introduction:sent:2,med:pmid:40283370,introduction,2,The angiotensin receptor neprilysin inhibitor (ARNI) sacubitril/valsartan (S/V) has been shown to reduce heart failure (HF) hospitalizations and mortality when compared to conventionally administered HF medications (i.e. angiotensin-converting enzyme inhibitors (ACEIs) and angiotensin II receptor blockers (ARBs)).,121,436
med:pmid:40283370:sec:introduction:sent:3,med:pmid:40283370,introduction,3,"Nevertheless, limited data are available on the hemodynamic (HD) effects of ARNI in patients with AdHF.",437,540
med:pmid:40283370:sec:introduction:sent:4,med:pmid:40283370,introduction,4,"Therefore, the aim of the present study was to compare echocardiographic, laboratory, and HD parameters relevant to HF before and after switching to ARNI in patients with AdHF awaiting HTX.",541,730
med:pmid:40283370:sec:introduction:sent:5,med:pmid:40283370,introduction,5,"<b>Methods</b>: A retrospective analysis was conducted utilizing available data on HD parameters, N-terminal pro-brain natriuretic peptide (NT-proBNP) levels, data on kidney function, HF therapy, and comorbidities.",731,945
med:pmid:40283370:sec:introduction:sent:6,med:pmid:40283370,introduction,6,"The study cohort comprised 13 AdHF patients (3 women, 10 men; mean age 56.4 ± 9 years) of whom 53.8% presented with non-ischemic and 46.2% with ischemic etiology.",946,1108
med:pmid:40283370:sec:introduction:sent:7,med:pmid:40283370,introduction,7,All patients were awaiting heart transplantation (HTX) and were transitioned to ARNI therapy between 2018 and 2021.,1109,1224
med:pmid:40283370:sec:introduction:sent:8,med:pmid:40283370,introduction,8,"<b>Results</b>: After switching to ARNI, we observed significant improvements: in left ventricular ejection fraction (LVEF: 27.27 ± 1.04% vs. 23.65 ± 1.02%, <i>p</i> = 0.03; data are given as mean ± SEM after vs. before ARNI therapy, respectively), cardiac output (CO: 4.90 ± 0.35 L/min vs. 3.83 ± 0.24 L/min, <i>p</i> = 0.013), and stroke volume (SV: 70.9 ± 5.9 mL vs. 55.5 ± 4.12 mL, <i>p</i> = 0.013).",1225,1629
med:pmid:40283370:sec:introduction:sent:9,med:pmid:40283370,introduction,9,"Significant reductions in systemic vascular resistance (SVR: 1188 ± 79.8 vs. 1600 ± 100 DS/cm<sup>5</sup>, <i>p</i> = 0.004) and pulmonary vascular resistance (PVR: 232.5 ± 34.8 vs. 278.9 ± 31.7 DS/cm<sup>5</sup>, <i>p</i> = 0.04) were also noted.",1630,1877
med:pmid:40283370:sec:introduction:sent:10,med:pmid:40283370,introduction,10,"Central venous pressure (CVP), pulmonary arterial systolic and diastolic pressures (PAPs and PAPd), pulmonary capillary wedge pressure (PCWP), and NT-proBNP levels did not exhibit significant changes upon ARNI administration.",1878,2103
med:pmid:40283370:sec:introduction:sent:11,med:pmid:40283370,introduction,11,"<b>Conclusions</b>: Early transition to ARNI therapy offers significant benefits for invasively measured hemodynamic parameters in patients with AdHF, potentially aiding in the stabilization and improvement of this vulnerable patient population.",2104,2349
med:pmid:40266448:sec:title:sent:0,med:pmid:40266448,title,0,Association of Angiotensin Receptor-Neprilysin Inhibitors Use and Better Cardiorenal Outcomes in Patients With Heart Failure and Acute Kidney Disease.,0,150
med:pmid:40266448:sec:introduction:sent:1,med:pmid:40266448,introduction,1,Angiotensin receptor-neprilysin inhibitors (ARNi) have been shown to improve cardiovascular outcomes in heart failure (HF) patients.,0,149
med:pmid:40266448:sec:introduction:sent:2,med:pmid:40266448,introduction,2,"However, their impact on HF patients with concurrent acute kidney disease (AKD) remains underexplored.",150,252
med:pmid:40266448:sec:introduction:sent:3,med:pmid:40266448,introduction,3,This study investigated the outcomes of ARNi compared to angiotensin-converting enzyme inhibitors (ACEi) in HF patients with AKD.,253,382
med:pmid:40266448:sec:methods:sent:4,med:pmid:40266448,methods,4,"The study included 20,009 hospitalized HF and AKD patients who underwent dialysis during hospitalization, recovered from dialysis within 90 days after discharge, and were followed until November 30, 2022, using data from TriNetX. The study period began in July 2015, coinciding with the availability of ARNi in the market.",383,722
med:pmid:40266448:sec:methods:sent:5,med:pmid:40266448,methods,5,Propensity score matching (1:1) was applied to balance ARNi and ACEi groups.,723,799
med:pmid:40266448:sec:methods:sent:6,med:pmid:40266448,methods,6,"Adjusted hazard ratios (aHR) with 95% confidence intervals (CI) were calculated to assess the risks of mortality, major adverse kidney events (MAKE), readmission and major adverse cardiac events (MACE).",800,1002
med:pmid:40266448:sec:methods:sent:7,med:pmid:40266448,methods,7,The follow-up period was conducted with a maximum duration of 5 years.,1003,1073
med:pmid:40266448:sec:results:sent:8,med:pmid:40266448,results,8,"A total of 20,009 AKD patients (mean [SD] age, 59.1 [12.2] years) were enrolled, of whom 21.9% received ARNi, with a median follow-up of 2.3 years.",1074,1238
med:pmid:40266448:sec:results:sent:9,med:pmid:40266448,results,9,"After matching, 4391 patients (mean age, 58.6 years; male, 67.9%) were identified in both the ARNi and control groups.",1239,1357
med:pmid:40266448:sec:results:sent:10,med:pmid:40266448,results,10,"ARNi users exhibited a significantly lower risk of mortality (aHR, 0.32, 95% CI 0.13-0.80, p = 0.01), MAKE (aHR, 0.58, 95% CI 0.51-0.66, p < 0.01 ), and readmission (aHR, 0.61, 95% CI 0.55-0.68, p <0.01) versus controls.",1358,1578
med:pmid:40266448:sec:results:sent:11,med:pmid:40266448,results,11,"However, no significant difference in the risk of MACE was observed between the two groups (aHR, 0.94, 95% CI 0.82-1.09, p = 0.78).",1579,1710
med:pmid:40266448:sec:results:sent:12,med:pmid:40266448,results,12,"Subgroup analysis revealed ARNi users, when concomitantly treated with mineralocorticoids, diuretics, or beta-blockers had significantly lower risks of mortality, readmission, and MAKE than the control group.",1711,1919
med:pmid:40266448:sec:results:sent:13,med:pmid:40266448,results,13,"In addition, ARNi significantly reduced mortality and MAKE in patients with GFR 30-60 mL/min/1.73 m<sup>2</sup>, irrespective of proteinuria status.",1920,2068
med:pmid:40266448:sec:results:sent:14,med:pmid:40266448,results,14,"However, no significant benefit was observed in patients with GFR <30 mL/min/1.73 m<sup>2</sup>.",2069,2165
med:pmid:40266448:sec:conclusion:sent:15,med:pmid:40266448,conclusion,15,"In HF patients with AKD, ARNi was associated with reduced all-cause mortality, MAKE, and readmission risks compared to ACEi, particularly with concurrent mineralocorticoids, diuretics, or beta-blockers.",2166,2389
med:pmid:40266448:sec:conclusion:sent:16,med:pmid:40266448,conclusion,16,Future research is necessary to further investigate the impact of ARNi on outcomes in patients with HF and AKD.,2390,2501
med:pmid:40261428:sec:title:sent:0,med:pmid:40261428,title,0,Heart failure burden and care among cardiology inpatients: insights from the Hellenic Cardiorenal Morbidity Snapshot (HECMOS) study.,0,132
med:pmid:40261428:sec:introduction:sent:1,med:pmid:40261428,introduction,1,Heart failure (HF) burden and care varies significantly across different countries.,0,100
med:pmid:40261428:sec:introduction:sent:2,med:pmid:40261428,introduction,2,We aimed to illustrate the clinical characteristics and HF-related care among cardiology inpatients in Greece.,101,211
med:pmid:40261428:sec:methods:sent:3,med:pmid:40261428,methods,3,We collected information about all cardiology inpatients on the 3rd of March 2022.,212,311
med:pmid:40261428:sec:methods:sent:4,med:pmid:40261428,methods,4,The current analysis focuses on acute or chronic HF.,312,364
med:pmid:40261428:sec:results:sent:5,med:pmid:40261428,results,5,"Among a total of 923 participants, 280 (30%) concerned cases of acute HF whereas 351 patients (38%), (median age 79 ± 12 years, male gender 63.8%) had a history of chronic HF, with their majority presenting with multiple comorbidities and previous HF hospitalizations.",365,650
med:pmid:40261428:sec:results:sent:6,med:pmid:40261428,results,6,173 (49%) of chronic HF participants had reduced LVEF.,651,705
med:pmid:40261428:sec:results:sent:7,med:pmid:40261428,results,7,"Ischemic heart disease was the predominant HF etiology (182, 51.9%).",706,774
med:pmid:40261428:sec:results:sent:8,med:pmid:40261428,results,8,"Prior to the index admission, chronic HF cases were receiving diuretics, beta blockers, ACEi/ARBs, ARNI, MRAs, and SGLT2i at 79.8%, 74.4%, 43.3%, 10.8%, 40.7%, and 14%, respectively.",775,957
med:pmid:40261428:sec:results:sent:9,med:pmid:40261428,results,9,"Independent predictors of lower prescription rates of Guideline Directed Medical Therapy (GDMT) included advanced age (p < 0.001), chronic kidney disease (RASi OR 0.392, p = 0.008, MRA OR 0.523 p = 0.097), and lack of follow-up in dedicated HF clinics (p = 0.006).",958,1222
med:pmid:40261428:sec:results:sent:10,med:pmid:40261428,results,10,No regional differences with regards to GDMT were identified.,1223,1284
med:pmid:40261428:sec:conclusion:sent:11,med:pmid:40261428,conclusion,11,"In this nation-wide real-world snapshot study, patients with chronic and acute HF accounted for a significant proportion of cardiology inpatients, while ischemic heart disease was the leading HF cause.",1285,1506
med:pmid:40261428:sec:conclusion:sent:12,med:pmid:40261428,conclusion,12,GDMT and device therapy can be improved.,1507,1547
med:pmid:40261428:sec:conclusion:sent:13,med:pmid:40261428,conclusion,13,"Follow-up in dedicated HF units was related with increased prescription rates of GDMT, whereas this was not affected by geographical region.",1548,1688
med:pmid:40091512:sec:title:sent:0,med:pmid:40091512,title,0,Factors associated with the use of guideline-directed medical therapy in patients with left ventricular assist device.,0,118
med:pmid:40091512:sec:introduction:sent:1,med:pmid:40091512,introduction,1,Societal guidelines have recently supported the use of guideline-directed medical therapy (GDMT) in patients with left ventricular assist device (LVAD) to promote ventricular recovery.,0,198
med:pmid:40091512:sec:introduction:sent:2,med:pmid:40091512,introduction,2,We sought to characterize patient factors associated with use of GDMT in durable LVAD recipients.,199,296
med:pmid:40091512:sec:results:sent:3,med:pmid:40091512,results,3,"We performed a retrospective analysis of patients with a HeartMate 3 (HM3) LVAD at our institution, including comprehensive data from the past 12 months.",297,479
med:pmid:40091512:sec:results:sent:4,med:pmid:40091512,results,4,"The GDMT score (0-8) factored in doses of beta-blocker (BB), angiotensin-converting enzyme inhibitor/angiotensin receptor blocker (ACEi/ARB), mineralocorticoid receptor antagonist (MRA), sodium-glucose cotransporter 2 inhibitor (SGLT2i), angiotensin receptor-neprilysin inhibitor (ARNI), isosorbide dinitrate/hydralazine (ISDN/HYD).",480,812
med:pmid:40091512:sec:results:sent:5,med:pmid:40091512,results,5,"Our cohort consisted of 270 patients (mean age 63 years, 77% male).",813,880
med:pmid:40091512:sec:results:sent:6,med:pmid:40091512,results,6,"Median GDMT score was 3 ± 1.7, and 155 patients (57.4%) had a score of 3 or lower.",881,963
med:pmid:40091512:sec:results:sent:7,med:pmid:40091512,results,7,"Prescription rates were 50% for BB, 74.1% for ACEi/ARB/ARNI, 14.8% for SGLT2i, 47% for MRA, and 19.6% for ISDN/HYD.",964,1079
med:pmid:40091512:sec:results:sent:8,med:pmid:40091512,results,8,"On univariable logistic regression, increasing age, right ventricular dysfunction, estimated glomerular filtration rate <60 ml/min/1.7 3 m<sup>2</sup>, and destination therapy strategy were associated with a GDMT score below the median.",1080,1316
