doc_id,recency_weight,study_type,study_type_weight,combined_weight,computed_at
med:pmid:40265590,0.610334155094308,randomized controlled trial,1.6,0.9765346481508929,2026-01-08 10:18:22
med:pmid:39978711,0.5404858550677889,other,1.0,0.5404858550677889,2026-01-08 10:18:22
med:pmid:39922507,0.52830832714208,review,0.9,0.475477494427872,2026-01-08 10:18:22
med:pmid:39563094,0.4547084434124103,randomized controlled trial,1.6,0.7275335094598565,2026-01-08 10:18:22
med:pmid:40699692,0.6080204617999415,other,1.0,0.6080204617999415,2026-01-08 10:18:22
med:pmid:40357071,0.5965828956524809,case report,0.7,0.4176080269567366,2026-01-08 10:18:22
med:pmid:40238512,0.587587948853744,other,1.0,0.587587948853744,2026-01-08 10:18:22
med:pmid:40186270,0.5898238905407867,case report,0.7,0.41287672337855064,2026-01-08 10:18:22
med:pmid:40111075,0.5721718983318324,other,1.0,0.5721718983318324,2026-01-08 10:18:22
med:pmid:40047288,0.5571603057538894,other,1.0,0.5571603057538894,2026-01-08 10:18:22
med:pmid:39921148,0.5273060040222025,other,1.0,0.5273060040222025,2026-01-08 10:18:22
med:pmid:39837966,0.5124973458912404,other,1.0,0.5124973458912404,2026-01-08 10:18:22
med:pmid:40969967,0.5518950126619467,other,1.0,0.5518950126619467,2026-01-08 10:18:22
med:pmid:40255807,0.5710863558696406,case report,0.7,0.3997604491087484,2026-01-08 10:18:22
med:pmid:40149735,0.5721718983318324,other,1.0,0.5721718983318324,2026-01-08 10:18:22
med:pmid:40145346,0.5518950126619467,other,1.0,0.5518950126619467,2026-01-08 10:18:22
med:pmid:40093782,0.5646162146257819,review,0.9,0.5081545931632038,2026-01-08 10:18:22
med:pmid:39983618,0.542542559697216,other,1.0,0.542542559697216,2026-01-08 10:18:22
med:pmid:39661383,0.5518950126619467,other,1.0,0.5518950126619467,2026-01-08 10:18:22
med:pmid:39284545,0.4011439046284056,randomized controlled trial,1.6,0.641830247405449,2026-01-08 10:18:22
med:pmid:40001426,0.5333485940796269,other,1.0,0.5333485940796269,2026-01-08 10:18:22
med:pmid:39901132,0.5253070590911313,other,1.0,0.5253070590911313,2026-01-08 10:18:22
med:pmid:39647424,0.46695967133328964,other,1.0,0.46695967133328964,2026-01-08 10:18:22
med:pmid:39581157,0.4495568094722624,other,1.0,0.4495568094722624,2026-01-08 10:18:22
med:pmid:39019387,0.3572654960101338,other,1.0,0.3572654960101338,2026-01-08 10:18:22
med:pmid:37314568,0.16810065606627714,review,0.9,0.15129059045964943,2026-01-08 10:18:22
med:pmid:41477563,0.9793273044104384,other,1.0,0.9793273044104384,2026-01-08 10:18:23
med:pmid:41333562,0.8771885612216713,other,1.0,0.8771885612216713,2026-01-08 10:18:23
med:pmid:41323461,0.8053407458618299,review,0.9,0.7248066712756469,2026-01-08 10:18:23
med:pmid:41321954,0.9180930776619133,other,1.0,0.9180930776619133,2026-01-08 10:18:23
med:pmid:41113017,0.8038128281526327,other,1.0,0.8038128281526327,2026-01-08 10:18:23
med:pmid:41111520,0.8317642455525093,other,1.0,0.8317642455525093,2026-01-08 10:18:23
med:pmid:40963686,0.7842116984574725,case report,0.7,0.5489481889202307,2026-01-08 10:18:23
med:pmid:40958983,0.7977300905045559,other,1.0,0.7977300905045559,2026-01-08 10:18:23
med:pmid:40874198,0.7535529643044551,other,1.0,0.7535529643044551,2026-01-08 10:18:23
med:pmid:40761667,0.7351774310109016,other,1.0,0.7351774310109016,2026-01-08 10:18:23
med:pmid:40534840,0.6610080405625505,other,1.0,0.6610080405625505,2026-01-08 10:18:23
med:pmid:40486129,0.6572529183893066,other,1.0,0.6572529183893066,2026-01-08 10:18:23
med:pmid:40356784,0.6161569803361864,other,1.0,0.6161569803361864,2026-01-08 10:18:23
med:pmid:40332281,0.620855212615535,observational study,1.2,0.745026255138642,2026-01-08 10:18:23
med:pmid:40291804,0.5943213315016239,other,1.0,0.5943213315016239,2026-01-08 10:18:23
med:pmid:40159257,0.4933973656098115,review,0.9,0.4440576290488304,2026-01-08 10:18:23
med:pmid:40125748,0.4933973656098115,other,1.0,0.4933973656098115,2026-01-08 10:18:23
med:pmid:39991170,0.4933973656098115,other,1.0,0.4933973656098115,2026-01-08 10:18:23
med:pmid:39941586,0.5213318736832575,other,1.0,0.5213318736832575,2026-01-08 10:18:23
med:pmid:39902002,0.49527488495001604,other,1.0,0.49527488495001604,2026-01-08 10:18:23
med:pmid:39884809,0.4581756213471096,other,1.0,0.4581756213471096,2026-01-08 10:18:23
med:pmid:39872672,0.5009504188386175,case report,0.7,0.3506652931870322,2026-01-08 10:18:23
med:pmid:39498787,0.44277864064831324,other,1.0,0.44277864064831324,2026-01-08 10:18:23
med:pmid:39439294,0.4311618300796596,randomized controlled trial,1.6,0.6898589281274554,2026-01-08 10:18:23
med:pmid:39387766,0.39061942959046086,randomized controlled trial,1.6,0.6249910873447374,2026-01-08 10:18:23
med:pmid:39219430,0.4933973656098115,other,1.0,0.4933973656098115,2026-01-08 10:18:23
med:pmid:39702106,0.4813657763942038,other,1.0,0.4813657763942038,2026-01-08 10:18:23
med:pmid:39685773,0.466073740806395,other,1.0,0.466073740806395,2026-01-08 10:18:23
med:pmid:39559567,0.4402632583998277,other,1.0,0.4402632583998277,2026-01-08 10:18:23
med:pmid:39379211,0.4198497999936199,observational study,1.2,0.5038197599923439,2026-01-08 10:18:23
med:pmid:35946821,0.09365901293131637,review,0.9,0.08429311163818473,2026-01-08 10:18:23
med:pmid:39720381,0.4581756213471096,review,0.9,0.41235805921239865,2026-01-08 10:18:23
med:pmid:39682356,0.45991911178757083,other,1.0,0.45991911178757083,2026-01-08 10:18:23
med:pmid:39614208,0.46342602136718924,other,1.0,0.46342602136718924,2026-01-08 10:18:23
med:pmid:39589584,0.460793343363737,other,1.0,0.460793343363737,2026-01-08 10:18:23
med:pmid:39582457,0.4521252891186048,case report,0.7,0.3164877023830233,2026-01-08 10:18:23
med:pmid:39506371,0.44446354113459624,other,1.0,0.44446354113459624,2026-01-08 10:18:23
med:pmid:39319469,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,2026-01-08 10:18:23
med:pmid:39245358,0.3950956787958098,other,1.0,0.3950956787958098,2026-01-08 10:18:23
med:pmid:39210725,0.4394279771444405,randomized controlled trial,1.6,0.7030847634311048,2026-01-08 10:18:23
med:pmid:39084362,0.3675887155054508,other,1.0,0.3675887155054508,2026-01-08 10:18:23
med:pmid:38308790,0.2621552150355425,other,1.0,0.2621552150355425,2026-01-08 10:18:23
med:pmid:37043670,0.14914572391312025,other,1.0,0.14914572391312025,2026-01-08 10:18:23
med:pmid:39479329,0.38766347339366697,other,1.0,0.38766347339366697,2026-01-08 10:18:23
med:pmid:39433817,0.4311618300796596,other,1.0,0.4311618300796596,2026-01-08 10:18:23
med:pmid:39405213,0.4143055705373166,other,1.0,0.4143055705373166,2026-01-08 10:18:23
med:pmid:39381741,0.39886504525227795,other,1.0,0.39886504525227795,2026-01-08 10:18:23
med:pmid:39380266,0.4198497999936199,other,1.0,0.4198497999936199,2026-01-08 10:18:23
med:pmid:39320292,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,2026-01-08 10:18:24
med:pmid:38789633,0.32367161127887406,other,1.0,0.32367161127887406,2026-01-08 10:18:24
med:pmid:38630424,0.3017096773231564,other,1.0,0.3017096773231564,2026-01-08 10:18:24
med:pmid:38330576,0.4143055705373166,observational study,1.2,0.49716668464477987,2026-01-08 10:18:24
med:pmid:39463598,0.4096116822453929,review,0.9,0.36865051402085364,2026-01-08 10:18:24
med:pmid:39410079,0.4096116822453929,other,1.0,0.4096116822453929,2026-01-08 10:18:24
med:pmid:39350559,0.39136193371968636,other,1.0,0.39136193371968636,2026-01-08 10:18:24
med:pmid:39342355,0.41195194102155597,review,0.9,0.37075674691940036,2026-01-08 10:18:24
med:pmid:39285382,0.402670372930915,case report,0.7,0.2818692610516405,2026-01-08 10:18:24
med:pmid:39262640,0.38913864476570686,other,1.0,0.38913864476570686,2026-01-08 10:18:24
med:pmid:39206534,0.38913864476570686,other,1.0,0.38913864476570686,2026-01-08 10:18:24
med:pmid:39158368,0.38181849804422135,review,0.9,0.3436366482397992,2026-01-08 10:18:24
med:pmid:38261266,0.2567357600778966,review,0.9,0.23106218407010695,2026-01-08 10:18:24
med:pmid:39274188,0.384729885969073,other,1.0,0.384729885969073,2026-01-08 10:18:24
med:pmid:39204157,0.3746360517252655,other,1.0,0.3746360517252655,2026-01-08 10:18:24
med:pmid:39200732,0.3725077808746828,other,1.0,0.3725077808746828,2026-01-08 10:18:24
med:pmid:39111953,0.36898749663138863,other,1.0,0.36898749663138863,2026-01-08 10:18:24
med:pmid:38954870,0.34525959763815,other,1.0,0.34525959763815,2026-01-08 10:18:24
med:pmid:38878877,0.3362013121325543,other,1.0,0.3362013121325543,2026-01-08 10:18:24
med:pmid:38597935,0.2977255199404633,review,0.9,0.267952967946417,2026-01-08 10:18:24
med:pmid:38478042,0.28230810731289097,randomized controlled trial,1.6,0.45169297170062556,2026-01-08 10:18:24
med:pmid:39124556,0.3627346077165678,other,1.0,0.3627346077165678,2026-01-08 10:18:24
med:pmid:39105016,0.3505449199776684,case report,0.7,0.24538144398436787,2026-01-08 10:18:24
med:pmid:39038358,0.3599896658876486,other,1.0,0.3599896658876486,2026-01-08 10:18:24
med:pmid:38974330,0.3505449199776684,other,1.0,0.3505449199776684,2026-01-08 10:18:24
med:pmid:38904251,0.3413479679177815,randomized controlled trial,1.6,0.5461567486684504,2026-01-08 10:18:24
med:pmid:38491214,0.2839210350060157,other,1.0,0.2839210350060157,2026-01-08 10:18:24
med:pmid:38925868,0.34525959763815,other,1.0,0.34525959763815,2026-01-08 10:18:24
med:pmid:38837237,0.33113225477550345,review,0.9,0.2980190292979531,2026-01-08 10:18:24
med:pmid:38807350,0.3286264591946533,other,1.0,0.3286264591946533,2026-01-08 10:18:24
med:pmid:38767628,0.3286264591946533,other,1.0,0.3286264591946533,2026-01-08 10:18:24
med:pmid:38764991,0.23436829380924173,review,0.9,0.21093146442831756,2026-01-08 10:18:24
med:pmid:38679270,0.30691060675391607,other,1.0,0.30691060675391607,2026-01-08 10:18:24
med:pmid:38642669,0.3028577697001819,other,1.0,0.3028577697001819,2026-01-08 10:18:24
med:pmid:38623465,0.29212495952835893,case report,0.7,0.20448747166985123,2026-01-08 10:18:24
med:pmid:38619761,0.30056593720728464,other,1.0,0.30056593720728464,2026-01-08 10:18:24
med:pmid:38588927,0.2954725250074299,randomized controlled trial,1.6,0.4727560400118878,2026-01-08 10:18:24
med:pmid:37789702,0.2075465490878411,other,1.0,0.2075465490878411,2026-01-08 10:18:24
med:pmid:38742853,0.30983865332167,other,1.0,0.30983865332167,2026-01-08 10:18:24
med:pmid:38724491,0.3151797116037403,other,1.0,0.3151797116037403,2026-01-08 10:18:24
med:pmid:38702831,0.31101767879789116,case report,0.7,0.2177123751585238,2026-01-08 10:18:24
med:pmid:38698971,0.30401023089997076,other,1.0,0.30401023089997076,2026-01-08 10:18:24
med:pmid:38684378,0.30983865332167,other,1.0,0.30983865332167,2026-01-08 10:18:24
med:pmid:38663899,0.30574715062600727,case report,0.7,0.21402300543820507,2026-01-08 10:18:24
med:pmid:38441185,0.25771271372310434,other,1.0,0.25771271372310434,2026-01-08 10:18:24
med:pmid:38387665,0.2707566154725572,other,1.0,0.2707566154725572,2026-01-08 10:18:24
med:pmid:38289094,0.29268024165789114,other,1.0,0.29268024165789114,2026-01-08 10:18:24
med:pmid:38807407,0.2759475063309733,other,1.0,0.2759475063309733,2026-01-08 10:18:24
med:pmid:38543146,0.2807043425045916,review,0.9,0.25263390825413246,2026-01-08 10:18:24
med:pmid:38508844,0.2759475063309733,randomized controlled trial,1.6,0.4415160101295573,2026-01-08 10:18:24
med:pmid:38468217,0.28123791589498776,other,1.0,0.28123791589498776,2026-01-08 10:18:25
med:pmid:38454379,0.27910968852766305,case report,0.7,0.19537678196936412,2026-01-08 10:18:25
med:pmid:37338205,0.1700269822321932,review,0.9,0.1530242840089739,2026-01-08 10:18:25
med:pmid:38535093,0.2707566154725572,review,0.9,0.24368095392530148,2026-01-08 10:18:25
med:pmid:38465020,0.2646562777577543,case report,0.7,0.185259394430428,2026-01-08 10:18:25
med:pmid:38399287,0.26315279127058455,other,1.0,0.26315279127058455,2026-01-08 10:18:25
med:pmid:38373878,0.2702429275338945,case report,0.7,0.18917004927372613,2026-01-08 10:18:25
med:pmid:38314266,0.25479294924092294,other,1.0,0.25479294924092294,2026-01-08 10:18:25
med:pmid:38153545,0.24436732348704038,other,1.0,0.24436732348704038,2026-01-08 10:18:25
med:pmid:39845453,0.5,case report,0.7,0.35,2026-01-08 10:18:25
med:pmid:39711803,0.4696275797849272,other,1.0,0.4696275797849272,2026-01-08 10:18:25
med:pmid:39610672,0.4555727703538054,case report,0.7,0.3189009392476638,2026-01-08 10:18:25
med:pmid:39544776,0.42546822222561836,other,1.0,0.42546822222561836,2026-01-08 10:18:25
med:pmid:39238563,0.383999964368744,other,1.0,0.383999964368744,2026-01-08 10:18:25
med:pmid:39081961,0.35794459972572584,other,1.0,0.35794459972572584,2026-01-08 10:18:25
med:pmid:39008465,0.3572654960101338,other,1.0,0.3572654960101338,2026-01-08 10:18:25
med:pmid:38887391,0.30632832632962437,other,1.0,0.30632832632962437,2026-01-08 10:18:25
med:pmid:38533280,0.24623063833027797,other,1.0,0.24623063833027797,2026-01-08 10:18:25
med:pmid:38512862,0.28662975211701824,other,1.0,0.28662975211701824,2026-01-08 10:18:25
med:pmid:38495362,0.28123791589498776,other,1.0,0.28123791589498776,2026-01-08 10:18:25
med:pmid:38468533,0.24623063833027797,other,1.0,0.24623063833027797,2026-01-08 10:18:25
med:pmid:38423526,0.24623063833027797,other,1.0,0.24623063833027797,2026-01-08 10:18:25
med:pmid:38362882,0.24623063833027797,other,1.0,0.24623063833027797,2026-01-08 10:18:25
med:pmid:38356826,0.24623063833027797,other,1.0,0.24623063833027797,2026-01-08 10:18:25
med:pmid:38298684,0.2514283398628515,other,1.0,0.2514283398628515,2026-01-08 10:18:25
med:pmid:38248795,0.25238509724274677,other,1.0,0.25238509724274677,2026-01-08 10:18:25
med:pmid:38229853,0.24623063833027797,other,1.0,0.24623063833027797,2026-01-08 10:18:25
med:pmid:38198460,0.25047520941930873,other,1.0,0.25047520941930873,2026-01-08 10:18:25
med:pmid:38156515,0.2448318261026096,other,1.0,0.2448318261026096,2026-01-08 10:18:25
med:pmid:38078460,0.2567357600778966,other,1.0,0.2567357600778966,2026-01-08 10:18:25
med:pmid:37871959,0.21558091503982976,randomized controlled trial,1.6,0.34492946406372765,2026-01-08 10:18:25
med:pmid:37742663,0.24623063833027797,randomized controlled trial,1.6,0.3939690213284448,2026-01-08 10:18:25
med:pmid:37648584,0.19383173669683348,other,1.0,0.19383173669683348,2026-01-08 10:18:25
med:pmid:38179766,0.23215345950460756,review,0.9,0.2089381135541468,2026-01-08 10:18:25
med:pmid:38150200,0.24344096039070198,review,0.9,0.21909686435163178,2026-01-08 10:18:25
med:pmid:38137544,0.23840837952251445,other,1.0,0.23840837952251445,2026-01-08 10:18:25
med:pmid:38134075,0.23215345950460756,other,1.0,0.23215345950460756,2026-01-08 10:18:25
med:pmid:37989299,0.2277863851769027,randomized controlled trial,1.6,0.3644582162830443,2026-01-08 10:18:25
med:pmid:37848743,0.21313848412644548,other,1.0,0.21313848412644548,2026-01-08 10:18:25
med:pmid:37811486,0.20095320703815817,other,1.0,0.20095320703815817,2026-01-08 10:18:25
med:pmid:37806651,0.20873233712567882,randomized controlled trial,1.6,0.33397173940108615,2026-01-08 10:18:25
med:pmid:37751806,0.2040294501943869,other,1.0,0.2040294501943869,2026-01-08 10:18:25
med:pmid:37635080,0.19309694709725492,other,1.0,0.19309694709725492,2026-01-08 10:18:25
med:pmid:37595903,0.18946457081379975,other,1.0,0.18946457081379975,2026-01-08 10:18:25
med:pmid:38236123,0.21929714030541786,case report,0.7,0.1535079982137925,2026-01-08 10:18:25
med:pmid:38133142,0.2317130106835946,other,1.0,0.2317130106835946,2026-01-08 10:18:25
med:pmid:38084196,0.22307742657669394,review,0.9,0.20076968391902456,2026-01-08 10:18:25
med:pmid:37932696,0.2218101454855662,case report,0.7,0.15526710183989634,2026-01-08 10:18:25
med:pmid:37730949,0.2028703787982695,other,1.0,0.2028703787982695,2026-01-08 10:18:25
med:pmid:36847075,0.13641057508961305,other,1.0,0.13641057508961305,2026-01-08 10:18:25
med:pmid:37941691,0.20519514378202022,other,1.0,0.20519514378202022,2026-01-08 10:18:25
med:pmid:37821927,0.2111242764082922,other,1.0,0.2111242764082922,2026-01-08 10:18:25
med:pmid:37453581,0.17761795279572207,other,1.0,0.17761795279572207,2026-01-08 10:18:26
med:pmid:38995307,0.19530971479523043,case report,0.7,0.13671680035666128,2026-01-08 10:18:26
med:pmid:37749966,0.19530971479523043,other,1.0,0.19530971479523043,2026-01-08 10:18:26
med:pmid:37703373,0.19981161147921275,other,1.0,0.19981161147921275,2026-01-08 10:18:26
med:pmid:37665450,0.19642558940020718,other,1.0,0.19642558940020718,2026-01-08 10:18:26
med:pmid:37436483,0.1772809704476384,other,1.0,0.1772809704476384,2026-01-08 10:18:26
med:pmid:37353134,0.17067398395889072,other,1.0,0.17067398395889072,2026-01-08 10:18:26
med:pmid:37229596,0.19530971479523043,other,1.0,0.19530971479523043,2026-01-08 10:18:26
med:pmid:37201212,0.16000228167228447,other,1.0,0.16000228167228447,2026-01-08 10:18:26
med:pmid:37686247,0.1945693223828534,other,1.0,0.1945693223828534,2026-01-08 10:18:26
med:pmid:37552407,0.18660792884981628,other,1.0,0.18660792884981628,2026-01-08 10:18:26
med:pmid:37417783,0.17560562448456263,review,0.9,0.15804506203610638,2026-01-08 10:18:26
med:pmid:36730724,0.11132709854493554,other,1.0,0.11132709854493554,2026-01-08 10:18:26
med:pmid:37839033,0.1736160949117523,case report,0.7,0.1215312664382266,2026-01-08 10:18:26
med:pmid:37805878,0.1736160949117523,other,1.0,0.1736160949117523,2026-01-08 10:18:26
pmc:pmcid:PMC10405684,0.17965334110421233,other,1.0,0.17965334110421233,2026-01-08 10:18:26
med:pmid:37554618,0.17593942227191725,review,0.9,0.15834548004472554,2026-01-08 10:18:26
med:pmid:37466151,0.17965334110421233,review,0.9,0.1616880069937911,2026-01-08 10:18:26
med:pmid:37431164,0.1736160949117523,other,1.0,0.1736160949117523,2026-01-08 10:18:26
med:pmid:37407154,0.14914572391312025,randomized controlled trial,1.6,0.2386331582609924,2026-01-08 10:18:26
med:pmid:37211471,0.15818953067391245,other,1.0,0.15818953067391245,2026-01-08 10:18:26
med:pmid:37146938,0.15521380315388378,other,1.0,0.15521380315388378,2026-01-08 10:18:26
med:pmid:37104912,0.15287357531300366,other,1.0,0.15287357531300366,2026-01-08 10:18:26
agr:hash:e0db3da8ff84,0.16400148938717687,other,1.0,0.16400148938717687,2026-01-08 10:18:26
med:pmid:37522769,0.16400148938717687,other,1.0,0.16400148938717687,2026-01-08 10:18:26
med:pmid:37416647,0.16306981293023287,other,1.0,0.16306981293023287,2026-01-08 10:18:26
med:pmid:37342295,0.16938243320053825,case report,0.7,0.11856770324037677,2026-01-08 10:18:26
med:pmid:37268806,0.16462556237501338,other,1.0,0.16462556237501338,2026-01-08 10:18:26
med:pmid:37149094,0.15550883939894558,other,1.0,0.15550883939894558,2026-01-08 10:18:26
med:pmid:37130493,0.14717621454140356,case report,0.7,0.10302335017898248,2026-01-08 10:18:26
med:pmid:37367408,0.16369034062032636,other,1.0,0.16369034062032636,2026-01-08 10:18:26
med:pmid:37240819,0.15788940853732833,other,1.0,0.15788940853732833,2026-01-08 10:18:26
med:pmid:37191619,0.15462540885782022,other,1.0,0.15462540885782022,2026-01-08 10:18:26
med:pmid:37161090,0.15462540885782022,other,1.0,0.15462540885782022,2026-01-08 10:18:26
med:pmid:36645225,0.1266727476802668,review,0.9,0.11400547291224011,2026-01-08 10:18:26
med:pmid:37181979,0.14829844161011826,review,0.9,0.13346859744910644,2026-01-08 10:18:26
med:pmid:37018071,0.1460624797641795,other,1.0,0.1460624797641795,2026-01-08 10:18:26
med:pmid:36812948,0.13537830773627857,other,1.0,0.13537830773627857,2026-01-08 10:18:26
med:pmid:38146730,0.137711985035724,other,1.0,0.137711985035724,2026-01-08 10:18:26
med:pmid:37014187,0.137711985035724,other,1.0,0.137711985035724,2026-01-08 10:18:26
med:pmid:37012034,0.137711985035724,other,1.0,0.137711985035724,2026-01-08 10:18:26
med:pmid:36943907,0.12885635686155217,other,1.0,0.12885635686155217,2026-01-08 10:18:26
med:pmid:36629750,0.12885635686155217,other,1.0,0.12885635686155217,2026-01-08 10:18:26
med:pmid:36601956,0.12405408052797928,randomized controlled trial,1.6,0.19848652884476686,2026-01-08 10:18:26
med:pmid:36563181,0.12102899802558727,case report,0.7,0.08472029861791108,2026-01-08 10:18:26
med:pmid:36507845,0.11718414690462088,other,1.0,0.11718414690462088,2026-01-08 10:18:26
med:pmid:37042596,0.13058071023777454,other,1.0,0.13058071023777454,2026-01-08 10:18:26
med:pmid:37042583,0.13058071023777454,other,1.0,0.13058071023777454,2026-01-08 10:18:26
med:pmid:36845834,0.13207708178552,case report,0.7,0.092453957249864,2026-01-08 10:18:27
med:pmid:36808581,0.13486510709004618,other,1.0,0.13486510709004618,2026-01-08 10:18:27
med:pmid:36804940,0.13486510709004618,review,0.9,0.12137859638104156,2026-01-08 10:18:27
med:pmid:36271942,0.10758595408484914,randomized controlled trial,1.6,0.17213752653575864,2026-01-08 10:18:27
med:pmid:38125177,0.23750460596762177,other,1.0,0.23750460596762177,2026-01-08 10:18:27
med:pmid:37854253,0.2075465490878411,other,1.0,0.2075465490878411,2026-01-08 10:18:27
med:pmid:37724538,0.20210132494288005,other,1.0,0.20210132494288005,2026-01-08 10:18:27
med:pmid:37692026,0.17328670501389798,case report,0.7,0.12130069350972858,2026-01-08 10:18:27
med:pmid:37502285,0.18067976521858675,other,1.0,0.18067976521858675,2026-01-08 10:18:27
med:pmid:37387991,0.1703501759261667,other,1.0,0.1703501759261667,2026-01-08 10:18:27
med:pmid:37218203,0.12311531916513899,clinical trial,1.4,0.17236144683119456,2026-01-08 10:18:27
med:pmid:37212135,0.12311531916513899,case report,0.7,0.08618072341559728,2026-01-08 10:18:27
med:pmid:37193115,0.15085483866157823,other,1.0,0.15085483866157823,2026-01-08 10:18:27
med:pmid:37063668,0.14578536544874507,case report,0.7,0.10204975581412154,2026-01-08 10:18:27
med:pmid:37056813,0.14142236459993007,other,1.0,0.14142236459993007,2026-01-08 10:18:27
med:pmid:37042870,0.14773626250371497,other,1.0,0.14773626250371497,2026-01-08 10:18:27
med:pmid:36948166,0.14331487605850912,other,1.0,0.14331487605850912,2026-01-08 10:18:27
med:pmid:36937882,0.13797375316548668,other,1.0,0.13797375316548668,2026-01-08 10:18:27
med:pmid:36819391,0.1266727476802668,review,0.9,0.11400547291224011,2026-01-08 10:18:27
med:pmid:36803186,0.12311531916513899,review,0.9,0.1108037872486251,2026-01-08 10:18:27
med:pmid:36795795,0.13435385191726293,other,1.0,0.13435385191726293,2026-01-08 10:18:27
med:pmid:36791683,0.1340989515776265,other,1.0,0.1340989515776265,2026-01-08 10:18:27
med:pmid:36763093,0.1340989515776265,other,1.0,0.1340989515776265,2026-01-08 10:18:27
med:pmid:36760918,0.13107760751777128,case report,0.7,0.09175432526243989,2026-01-08 10:18:27
med:pmid:36751921,0.12311531916513899,case report,0.7,0.08618072341559728,2026-01-08 10:18:27
med:pmid:36685156,0.12311531916513899,other,1.0,0.12311531916513899,2026-01-08 10:18:27
med:pmid:36413357,0.1174068949462318,other,1.0,0.1174068949462318,2026-01-08 10:18:27
med:pmid:36066384,0.0974695835408364,other,1.0,0.0974695835408364,2026-01-08 10:18:27
med:pmid:36604928,0.11607672975230379,review,0.9,0.10446905677707341,2026-01-08 10:18:27
med:pmid:36596071,0.11607672975230379,review,0.9,0.10446905677707341,2026-01-08 10:18:27
med:pmid:36585130,0.12264860583112583,other,1.0,0.12264860583112583,2026-01-08 10:18:27
med:pmid:36530836,0.113246176475748,other,1.0,0.113246176475748,2026-01-08 10:18:27
med:pmid:36524265,0.1187523029838109,case report,0.7,0.08312661208866762,2026-01-08 10:18:27
med:pmid:36494876,0.12011312853829481,other,1.0,0.12011312853829481,2026-01-08 10:18:27
med:pmid:36404856,0.0896562485768118,other,1.0,0.0896562485768118,2026-01-08 10:18:27
med:pmid:36404386,0.11389319258845136,randomized controlled trial,1.6,0.18222910814152218,2026-01-08 10:18:27
med:pmid:36356366,0.10318374869806492,case report,0.7,0.07222862408864544,2026-01-08 10:18:27
med:pmid:36349603,0.10902566732584694,other,1.0,0.10902566732584694,2026-01-08 10:18:27
med:pmid:36553492,0.11519833584093424,other,1.0,0.11519833584093424,2026-01-08 10:18:27
med:pmid:36498671,0.1158565053417973,other,1.0,0.1158565053417973,2026-01-08 10:18:27
med:pmid:36459001,0.10964857015270893,other,1.0,0.10964857015270893,2026-01-08 10:18:27
med:pmid:36409200,0.11389319258845136,other,1.0,0.11389319258845136,2026-01-08 10:18:27
med:pmid:36365230,0.11111588528364907,other,1.0,0.11111588528364907,2026-01-08 10:18:27
med:pmid:36361252,0.11006581459995693,randomized controlled trial,1.6,0.1761053033599311,2026-01-08 10:18:27
med:pmid:36346411,0.10964857015270893,review,0.9,0.09868371313743804,2026-01-08 10:18:27
med:pmid:36045032,0.09563606825779225,other,1.0,0.09563606825779225,2026-01-08 10:18:27
med:pmid:35973627,0.09419412053805691,other,1.0,0.09419412053805691,2026-01-08 10:18:27
med:pmid:37143752,0.10337988425526858,review,0.9,0.09304189582974172,2026-01-08 10:18:27
med:pmid:36381703,0.1051619665780568,case report,0.7,0.07361337660463976,2026-01-08 10:18:27
med:pmid:36360828,0.10861236593463337,other,1.0,0.10861236593463337,2026-01-08 10:18:27
med:pmid:36314318,0.10337988425526858,review,0.9,0.09304189582974172,2026-01-08 10:18:27
med:pmid:36280851,0.1082006313124584,randomized controlled trial,1.6,0.17312101009993344,2026-01-08 10:18:27
med:pmid:36202494,0.10337988425526858,review,0.9,0.09304189582974172,2026-01-08 10:18:27
med:pmid:36187315,0.08533699197944536,case report,0.7,0.05973589438561175,2026-01-08 10:18:27
med:pmid:36083479,0.10337988425526858,other,1.0,0.10337988425526858,2026-01-08 10:18:27
med:pmid:35988778,0.09509276908676997,case report,0.7,0.06656493836073897,2026-01-08 10:18:27
med:pmid:35799450,0.08780281224228133,other,1.0,0.08780281224228133,2026-01-08 10:18:27
med:pmid:35702942,0.08421009406344793,other,1.0,0.08421009406344793,2026-01-08 10:18:27
med:pmid:36465576,0.09765485739761522,case report,0.7,0.06835840017833064,2026-01-08 10:18:27
med:pmid:36297525,0.10318374869806492,other,1.0,0.10318374869806492,2026-01-08 10:18:28
med:pmid:36257618,0.09765485739761522,other,1.0,0.09765485739761522,2026-01-08 10:18:28
pmc:pmcid:PMC9567899,0.09765485739761522,other,1.0,0.09765485739761522,2026-01-08 10:18:28
med:pmid:36232632,0.10240292056134821,review,0.9,0.0921626285052134,2026-01-08 10:18:28
med:pmid:36176005,0.10298798525538898,case report,0.7,0.07209158967877229,2026-01-08 10:18:28
pmc:pmcid:PMC9515739,0.10279259322125335,other,1.0,0.10279259322125335,2026-01-08 10:18:28
med:pmid:35394893,0.07400854257888793,case report,0.7,0.05180597980522155,2026-01-08 10:18:28
med:pmid:35120352,0.06566338238639141,case report,0.7,0.04596436767047399,2026-01-08 10:18:28
med:pmid:34989105,0.0635773870175676,other,1.0,0.0635773870175676,2026-01-08 10:18:28
med:pmid:35905145,0.09224687415784717,other,1.0,0.09224687415784717,2026-01-08 10:18:28
